CATEGORY,title,alt words,DESC_ID,DESCRIPTION
,sinks non metal,laundry sink laundry tub kitchen bathroom tub fiberglass,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,hot tub,jacuzzi,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,parquet flooring,,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,window frame,window glass window shutter,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,door glass patio shower,,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,tiles,ceramic porcelain slate floor tiles ceiling tiles,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,shingles,,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,saw dust,sawdust,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,kitchen cabinet,kitchen cupboard,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,renovation material,lumber wood construction demolition c d waste skid pressure treated wood ceiling tile wood panelling plywood wood flooring fencing baseboards quarter rounds plastic baseboard,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,door wooden,wooden garage door folding wooden door,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,bathtub non metal,fiberglass tub bath tub,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,shower dismantled,fiberglass stall insert,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,insulation,fibre glass fibreglass pink fibre glass ductile foam sheet ductile foam sheets polystyrene rigid insulation,216," This item is not collected curbside.  Please take this item to one of the City's <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a>.  Please note disposal fees may apply.  "
,car part metal,muffler car seat oil tank,222,"Please take ride-on lawn mowers and metal car parts to a <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depot</a>.   Make sure that all gasoline and oil has been drained.  Please note disposal fees may apply."
,lawnmower ride on,lawn tractor ride on lawnmower ride on lawnmower lawn mower,222,"Please take ride-on lawn mowers and metal car parts to a <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depot</a>.   Make sure that all gasoline and oil has been drained.  Please note disposal fees may apply."
,vehicle tank empty,gas diesel,222,"Please take ride-on lawn mowers and metal car parts to a <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depot</a>.   Make sure that all gasoline and oil has been drained.  Please note disposal fees may apply."
,linoleum flooring,linoleum,223,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside.  Please place items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up.  garbage bag tags are not required.  Please tie carpeting, underpads and linoleum in rolls measuring no longer than 1.2 metres (4 ft) and weighing less than 20 kilograms (44 lbs). "
,rug,rugs mat,223,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside.  Please place items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up.  garbage bag tags are not required.  Please tie carpeting, underpads and linoleum in rolls measuring no longer than 1.2 metres (4 ft) and weighing less than 20 kilograms (44 lbs). "
,carpet and carpet underlay,rug flooring carpeting under carpeting,223,"Items that would never fit in your Garbage Bin, when empty, are considered oversize and collected curbside.  Please place items 0.5 metre (2 feet) away from your Garbage Bin on your scheduled garbage collection day for free pick-up.  garbage bag tags are not required.  Please tie carpeting, underpads and linoleum in rolls measuring no longer than 1.2 metres (4 ft) and weighing less than 20 kilograms (44 lbs). "
